"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2049769787853537306","2026-04-30T08:36:14.000Z","45","Perumpamaan; seandainya, misalnya, agan-agan = khayalan. 

Sekelas Presiden dan juga CEO MBG dia bohongin, apalagi hanya rakyat biasa. 😁😅🤣 https://t.co/LSsEyMYSqE","2049769787853537306","https://pbs.twimg.com/amplify_video_thumb/2049769716223475712/img/JFrO0ZPZTiaqE_7_.jpg","","in","","0","13","29","https://x.com/Jumianto_RK/status/2049769787853537306","903306838552092672","Jumianto_RK"
"2049745250596618719","2026-04-30T06:58:44.000Z","177","belajar, agar tidak mengulangi kesalahan yang sama.","2049745250596618719","","","in","","0","11","67","https://x.com/direktoridosen/status/2049745250596618719","1901591046","direktoridosen"
"2049806584810029306","2026-04-30T11:02:28.000Z","3","#MBGLagi","2049806584810029306","","","qht","","0","0","0","https://x.com/alvinlie21/status/2049806584810029306","30648872","alvinlie21"
"2049818633623523393","2026-04-30T11:50:20.000Z","1","Seandainya menjelang kiamat satu  jam lagi pun, MBG harus tetap  dibagikan...","2049818633623523393","","","in","","0","0","0","https://x.com/kibaduy0205/status/2049818633623523393","1824108853614845952","kibaduy0205"
"2049816456666427652","2026-04-30T14:55:38.000Z","1","@heywannaknoww Berani banget kamu. Apa kamu ga takut diintrogasi dan disiksa suruh ngabisin MBG?","2049865264012108046","","heywannaknoww","in","","0","0","0","https://x.com/eri_reverie/status/2049865264012108046","1862103768231481344","eri_reverie"
"2049651933200441481","2026-04-30T02:37:43.000Z","15","@mulanbilqis @denni_sauya Mbok bikin Program itu yg Langsung dirasakan oleh masyarakat pd umum nya,Terutama Rakyat Kecil.
KDMP Apa dampaknya buat Rakyat kecil ?
Nurutku ini Proyek utk 2029.
Menggalang Suara dg menyandra Para Pejabat di Daerah.
Kl 2029 gak milih aq,ku buka smua borok anggaran KDMP dn MBG.","2049679561802342551","","mulanbilqis","in","","0","4","2","https://x.com/Hans_prayoga70/status/2049679561802342551","881489755782791169","Hans_prayoga70"
"2049831452549009420","2026-04-30T12:41:16.000Z","1","Yg melanggar boleh langsung makan MBG 15 hari berturut turut kata Vira. https://t.co/hodwAhq4br","2049831452549009420","https://pbs.twimg.com/media/HHJ21eVakAAQKM3.jpg","","in","","0","0","0","https://x.com/akhileendra/status/2049831452549009420","2741487091","akhileendra"
"2049872211570471044","2026-04-30T15:23:14.000Z","1","langganan mbg kantor kalo ga morning evening, ya hachi https://t.co/zQlWfyYYh4","2049872211570471044","https://pbs.twimg.com/media/HHKb6EsbAAANOUk.jpg","","in","","0","0","0","https://x.com/aesxtacy/status/2049872211570471044","1521391989245509632","aesxtacy"
"2049437614416208013","2026-04-29T10:36:18.000Z","690","Mungkin maksudnya bercanda, tapi jahat sih ini, banding2in Gaji Guru Honorer dengan Sopir MBG.

Bentar lagi bakal ada yang klarifikasi minta maaf. 🙏 https://t.co/AQGx5211ee","2049437614416208013","https://pbs.twimg.com/ext_tw_video_thumb/2049437552525119488/pu/img/4g6MhpUSsdtfSbTY.jpg","","in","","42","172","477","https://x.com/MiskinTV_/status/2049437614416208013","1437750326707191812","MiskinTV_"
"2049447361433534820","2026-04-30T08:01:39.000Z","3","@MediaZerg @creeping5ilence pantesan dia pd bisa sukses di MBG krna dia di datengin oleh rockafeller institute, organisasi dajjal itu.. kalau ga percaya silahkan cari tau siapa pendiri rockafeller dan sejarahnya.","2049761084371058891","","MediaZerg","in","","0","1","1","https://x.com/yudiiyud42/status/2049761084371058891","2038612107697311744","yudiiyud42"
"2039103140331667766","2026-03-31T22:10:48.000Z","0","hari ini menu mbg aku ap ya","2039103140331667766","","","in","","0","2","0","https://x.com/eyaneyonkrayon/status/2039103140331667766","1821541634879918080","eyaneyonkrayon"
"2049825066825941314","2026-04-30T14:17:20.000Z","1","@aik_arif Sayang sekali AI hanya pembaca tanpa konteks. Gw ga akan kepengaruh argumentasi kalau MBG adalah program yang sebenernya baik. No! 

https://t.co/8WezdqFH4q","2049855626332049557","","aik_arif","in","","0","0","0","https://x.com/binlatif/status/2049855626332049557","111229645","binlatif"
"2049833030873907508","2026-04-30T13:06:26.000Z","1","@astoadzeneca Idk black with purple higlights? Or silver highlights?","2049837782726746447","","astoadzeneca","en","","0","1","0","https://x.com/Profokiev/status/2049837782726746447","1460774618134765571","Profokiev"
"2039124553264443830","2026-03-31T23:35:53.000Z","6","jangankan susunya, kapan hari nemu ad menu MBG dijual 🤣🤣 emang proyek paling kocak geming MBG ini.. 

nih, gambar terlampir... https://t.co/qygFfn01oj","2039124553264443830","https://pbs.twimg.com/media/HExs9OkacAAiFAT.jpg","","in","","0","0","6","https://x.com/secretbutmain_/status/2039124553264443830","1975197354589614080","secretbutmain_"
"2049810996689338838","2026-04-30T14:30:30.000Z","1","@kompascom Mempelajari agar tidak pakai role model kyk program MBG  untuk program makan sekolah dinegaranya","2049858939148448044","","kompascom","in","","0","0","0","https://x.com/ardiituardot/status/2049858939148448044","761913522","ardiituardot"
"2049871723885998479","2026-04-30T18:06:00.000Z","1","@PacoCuenca Quiles forma parte del Circo político español","2049913170597196139","","PacoCuenca","es","","0","0","0","https://x.com/MBG713114447283/status/2049913170597196139","1713950185246666753","MBG713114447283"
"2049623129744617910","2026-04-29T22:53:28.000Z","143","Saben subuh sulit sekali menahan tangis untuk sekadar merapal do'a untuk negara tercinta yang entah sampai kapan dicengkeram kuku-kuku makhluk yang tamak dan pongah.","2049623129744617910","","","in","","1","3","21","https://x.com/menuembegejelek/status/2049623129744617910","2005984164118777856","menuembegejelek"
"2049844955695497451","2026-04-30T13:34:56.000Z","1","I’m genuinely CONFUSED about how this person perceives criticism","2049844955695497451","","","en","","0","0","0","https://x.com/suarsora/status/2049844955695497451","1927189097300279296","suarsora"
"2049720744712835537","2026-04-30T11:25:37.000Z","2","@ch_chotimah2 Dari pada di buat MBG, lebih baik untuk kebutuhan sekolah mulai dari alat tulis, seragam sampai kebutuhan magang sekolah gratis sampai kelas 12 itu nyata bukan cuma program tp kebutuhan sekolah masih bayar, bukan di data untuk yg benar tidak mampu.
@kemenpendidikan @Kemdikdasmen","2049812412765995352","","ch_chotimah2","in","","0","0","0","https://x.com/Khanza_Dhana/status/2049812412765995352","1008704215","Khanza_Dhana"
"2049811298867900623","2026-04-30T11:21:11.000Z","5","Kepala BPOM Taruna Ikrar dan jajaran melakukan inspeksi mendadak serentak di 5 Satuan Pelayanan Pemenuhan Gizi di wilayah DKI Jakarta, Kamis (30/4/2026).

Sidak dilakukan dalam rangka monitoring pelaksanaan Program MBG berjalan sesuai ketentuan.

#BPOM #SPPG #CariBeritaditvOne https://t.co/EbkFFrWRua","2049811298867900623","https://pbs.twimg.com/media/HHJkglKa8AAsmWp.jpg","","in","","0","0","0","https://x.com/tvOneNews/status/2049811298867900623","55507370","tvOneNews"
"2049676823836172524","2026-04-30T16:07:50.000Z","1","@Ccookk_ Tandain org  nya , tandain Partai  nya...
MBG dri dlukacau diem az , skrg di tambah koperasi"" an msh az diem.
Giliran MUSIBAH bgni maen suruh mundur az","2049883435376992480","","Ccookk_","in","","0","0","0","https://x.com/DoddyAchMaD_/status/2049883435376992480","2164736071","DoddyAchMaD_"
"2049436684429967549","2026-04-30T08:05:12.000Z","21","@Jateng_Twit Hny rezim &amp; wkl rkyt (PARPOL) KORUP,BUSUK &amp; PENGGEROGOT/BENALU yg bangga MALING uang rkyt modus MBG/KOPDES.#StopMBGKopdes @PDI_Perjuangan @Gerindra @golkarpedia @DPPNasDem @PKSejahtera @DPP_PKB @PDemokrat @FraksiPAN @DPR_RI @DPDRI @MPR @kemendagri @prabowo @puanmaharani_ri https://t.co/4JijmdmK0m","2049761975224451498","https://pbs.twimg.com/media/HHI3pc2a8AA1T2O.jpg","Jateng_Twit","in","","0","0","9","https://x.com/DaudJTP/status/2049761975224451498","1639702091928338432","DaudJTP"
"2049857745223037375","2026-04-30T14:25:45.000Z","5","Dia berani ga datengin korban keracunan mbg? https://t.co/MMUNedUGZm","2049857745223037375","https://pbs.twimg.com/ext_tw_video_thumb/2049857700323094528/pu/img/sR-1vo8iYcQ8NEFP.jpg","","in","","0","1","1","https://x.com/bakuldimsum_/status/2049857745223037375","1518293169258909696","bakuldimsum_"
"2049668840527913391","2026-04-30T01:55:07.000Z","17","Bahkan alien dari pluto dikabarkan akan mencuri resep Sukses MBG untuk dipelajari dan diterapkan di Pluto.
Gmana agar penduduk alien di pluto bisa pura2 bahagia, walau hidup susah di ujung bimasakti sana.","2049668840527913391","","","in","","0","2","2","https://x.com/LexWu_13/status/2049668840527913391","1395171646151880706","LexWu_13"
"2039069749351690344","2026-03-31T19:58:06.000Z","0","tapi program MBG tetep masih jalan nih, gimana dong???","2039069749351690344","","","in","","0","1","0","https://x.com/0xhaydardad/status/2039069749351690344","1797524713033641984","0xhaydardad"
"2049436684429967549","2026-04-30T04:43:32.000Z","7","@jedmosely @Jateng_Twit tapi kalau dipikir2 punya kepentingan apa guru membela MBG? apakah ditekan dinas? atau punya bisnis MBG?","2049711223655256077","","jedmosely","in","","0","2","0","https://x.com/Factor_ke_X/status/2049711223655256077","206628514","Factor_ke_X"
"2049656261302456346","2026-04-30T06:07:22.000Z","24","@tanyakanrl Chip komputer itu kan bikinnya pakai sinar UV sehingga menghasilkan plasma berukuran nano supaya membentuk pola
Nah, sama dengan teknologi yang dipakai untuk membentuk pola di kaos kaki ini
Konon kabarnya mesin yang dipakai seharga 2 hari MBG makanya ada kaos kaki seharga 100k","2049732323382600010","","tanyakanrl","in","","0","0","0","https://x.com/bpantoro66/status/2049732323382600010","253018692","bpantoro66"
